Age_ID,Fare_ID,SibSp_ID,Age_bins,Fare_bins,SibSp_bins,utility,l2_norm,KLDiv,gpt_semantics,Estimated,Explored
8,48,0,[ 0.   20.85 44.6 ],[  0.     7.8    8.66  13.    21.08  30.    65.   513.  ],[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.8095238095238095,0.8266756010266075,0.8870134479022936,2.0,1,1
19,0,0,[  0.  25.  50.  75. 100.],[  0.  10.  20.  30.  40.  50. 100. 600.],[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.6938775510204082,0.8702709261924535,0.9412108918589942,4.0,1,1
19,0,1,[  0.  25.  50.  75. 100.],[  0.  10.  20.  30.  40.  50. 100. 600.],[ 0.  5. 10.],0.7346938775510204,0.6624114185607554,0.8334435206485787,3.6666666666666665,1,1
35,0,0,[ 0.    4.77 20.84 31.83 44.74 60.57],[  0.  10.  20.  30.  40.  50. 100. 600.],[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.7916666666666666,0.939110697680366,0.9348926513719852,3.0,1,1
