Age_ID,Fare_ID,SibSp_ID,Age_bins,Fare_bins,SibSp_bins,utility,l2_norm,KLDiv,gpt_semantics,Estimated,Explored
0,0,0,[  0.  18.  35.  50.  65. 100.],[  0.  10.  20.  30.  40.  50. 100. 600.],[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.7802197802197801,1.0,1.0,4.0,1,1
0,0,52,[  0.  18.  35.  50.  65. 100.],[  0.  10.  20.  30.  40.  50. 100. 600.],[0.   0.62 1.25 1.88 2.5  3.12 3.75 4.38 5.  ],0.9326599326599326,0.9333478529167936,0.6666666666666666,3.0,1,1
29,0,0,[ 0.   16.34 32.25 48.17 64.08 80.  ],[  0.  10.  20.  30.  40.  50. 100. 600.],[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.8611111111111112,0.976012508418794,0.982101041924687,3.0,1,1
29,0,52,[ 0.   16.34 32.25 48.17 64.08 80.  ],[  0.  10.  20.  30.  40.  50. 100. 600.],[0.   0.62 1.25 1.88 2.5  3.12 3.75 4.38 5.  ],1.0,0.9093603613355876,0.6487677085913536,2.0,1,1
